央妈频道,#genre#
河北卫视,http://113.109.55.170:6328/rtp/239.77.0.148:5146
河北卫视,http://113.109.55.170:6328/rtp/239.77.1.214:5146
河北卫视_标,http://113.109.55.170:6328/rtp/239.77.0.64:5146
河北卫视_标,http://113.109.55.170:6328/rtp/239.77.1.60:5146
河北卫视高清,http://113.109.55.170:6328/udp/239.77.0.148:5146
河南卫视,http://113.109.55.170:6328/rtp/239.77.0.17:5146
河南卫视,http://113.109.55.170:6328/rtp/239.77.1.229:5146
河南卫视_标,http://113.109.55.170:6328/rtp/239.77.0.61:5146
河南卫视_标,http://113.109.55.170:6328/rtp/239.77.1.58:5146
河南卫视高清,http://113.109.55.170:6328/udp/239.77.0.17:5146
浙江卫视,http://113.109.55.170:6328/rtp/239.77.0.89:5146
浙江卫视,http://113.109.55.170:6328/rtp/239.77.1.33:5146
浙江卫视,http://113.109.55.170:6328/rtp/239.77.0.125:5146
浙江卫视,http://113.109.55.170:6328/rtp/239.77.1.150:5146
浙江卫视_标,http://113.109.55.170:6328/rtp/239.77.0.47:5146
浙江卫视_标,http://113.109.55.170:6328/rtp/239.77.1.32:5146
浙江卫视高清,http://113.109.55.170:6328/udp/239.77.0.89:5146
海南卫视,http://113.109.55.170:6328/rtp/239.253.43.101:5146
海南卫视,http://113.109.55.170:6328/rtp/239.253.43.35:5146
海南卫视_标,http://113.109.55.170:6328/rtp/239.77.0.72:5146
海南卫视_标,http://113.109.55.170:6328/rtp/239.77.1.51:5146
海南卫视高清,http://113.109.55.170:6328/udp/239.253.43.101:5146
甘肃卫视,http://113.109.55.170:6328/rtp/239.77.0.189:5146
甘肃卫视_标,http://113.109.55.170:6328/rtp/239.77.0.76:5146
甘肃卫视_标,http://113.109.55.170:6328/rtp/239.77.1.57:5146
甘肃卫视高清,http://113.109.55.170:6328/udp/239.77.0.189:5146
西藏卫视,http://113.109.55.170:6328/udp/239.77.0.74:5146
西藏卫视_标,http://113.109.55.170:6328/rtp/239.77.0.74:5146
西藏卫视_标,http://113.109.55.170:6328/rtp/239.77.1.49:5146
贵州卫视,http://113.109.55.170:6328/rtp/239.77.0.230:5146
贵州卫视,http://113.109.55.170:6328/rtp/239.77.1.221:5146
贵州卫视_标,http://113.109.55.170:6328/rtp/239.77.0.59:5146
贵州卫视_标,http://113.109.55.170:6328/rtp/239.77.1.61:5146
贵州卫视高清,http://113.109.55.170:6328/udp/239.77.0.230:5146
黑龙江卫视,http://113.109.55.170:6328/rtp/239.77.0.93:5146
黑龙江卫视,http://113.109.55.170:6328/rtp/239.77.1.6:5146
黑龙江卫视,http://113.109.55.170:6328/rtp/239.77.0.124:5146
黑龙江卫视,http://113.109.55.170:6328/rtp/239.77.1.179:5146
黑龙江卫视_标,http://113.109.55.170:6328/rtp/239.77.0.58:5146
黑龙江卫视_标,http://113.109.55.170:6328/rtp/239.77.1.71:5146
黑龙江卫视高清,http://113.109.55.170:6328/udp/239.77.0.93:5146
辽宁卫视,http://113.109.55.170:6328/rtp/239.77.0.123:5146
辽宁卫视,http://113.109.55.170:6328/rtp/239.77.1.103:5146
辽宁卫视,http://113.109.55.170:6328/rtp/239.77.0.161:5146
辽宁卫视_标,http://113.109.55.170:6328/rtp/239.77.0.57:5146
辽宁卫视_标,http://113.109.55.170:6328/rtp/239.77.1.62:5146
辽宁卫视高清,http://113.109.55.170:6328/udp/239.77.0.123:5146
重庆卫视,http://113.109.55.170:6328/rtp/239.77.0.182:5146
重庆卫视,http://113.109.55.170:6328/rtp/239.77.1.162:5146
重庆卫视_标,http://113.109.55.170:6328/rtp/239.77.0.63:5146
重庆卫视_标,http://113.109.55.170:6328/rtp/239.77.1.16:5146
重庆卫视高清,http://113.109.55.170:6328/udp/239.77.0.182:5146
新疆卫视,http://113.109.55.170:6328/udp/239.77.0.75:5146
新疆卫视_标,http://113.109.55.170:6328/rtp/239.77.0.75:5146
新疆卫视_标,http://113.109.55.170:6328/rtp/239.77.1.53:5146
地方频道,#genre#
上海纪实高清,http://113.109.55.170:6328/udp/239.77.0.147:5146
世界地理高清,http://113.109.55.170:6328/udp/239.253.43.24:5146
中华特产_标,http://113.109.55.170:6328/rtp/239.77.1.204:5146
四海钓鱼_标,http://113.109.55.170:6328/rtp/239.77.1.137:5146
国学_标,http://113.109.55.170:6328/rtp/239.77.0.226:5146
国学_标,http://113.109.55.170:6328/rtp/239.77.1.105:5146
快乐垂钓,http://113.109.55.170:6328/rtp/239.77.1.119:5146
快乐垂钓_标,http://113.109.55.170:6328/rtp/239.77.0.145:5146
广东地方,#genre#
梅州-1HD,http://113.109.55.170:6328/udp/239.253.43.123:5146
梅州客家生活,http://113.109.55.170:6328/rtp/239.253.43.124:5146
梅州综合,http://113.109.55.170:6328/rtp/239.253.43.123:5146
客家生活HD,http://113.109.55.170:6328/udp/239.253.43.124:5146
导视-IPTV,http://113.109.55.170:6328/rtp/239.77.1.165:5146
宝安第一课,http://113.109.55.170:6328/rtp/239.77.1.225:5146
广东新闻,http://113.109.55.170:6328/rtp/239.77.0.173:5146
广东新闻_标,http://113.109.55.170:6328/rtp/239.77.0.4:5146
广东新闻高清,http://113.109.55.170:6328/udp/239.77.0.173:5146
广东民生,http://113.109.55.170:6328/rtp/239.77.0.225:5146
广东民生_标,http://113.109.55.170:6328/rtp/239.77.0.5:5146
广东现代教育_标,http://113.109.55.170:6328/rtp/239.77.0.18:5146
广东珠江,http://113.109.55.170:6328/rtp/239.77.0.1:5146
广东珠江,http://113.109.55.170:6328/rtp/239.77.0.114:5146
广东珠江_标,http://113.109.55.170:6328/rtp/239.77.0.3:5146
广东珠江_标,http://113.109.55.170:6328/rtp/239.77.1.94:5146
广东珠江超清,http://113.109.55.170:6328/udp/239.77.0.114:5146
广东国际_标,http://113.109.55.170:6328/rtp/239.77.0.7:5146
广东岭南戏曲_标,http://113.109.55.170:6328/rtp/239.77.0.16:5146
广东影视,http://113.109.55.170:6328/rtp/239.77.0.217:5146
广东影视_标,http://113.109.55.170:6328/rtp/239.77.0.11:5146
广东影视高清,http://113.109.55.170:6328/udp/239.77.0.217:5146
广东房产_标,http://113.109.55.170:6328/rtp/239.77.0.14:5146
广东移动,http://113.109.55.170:6328/udp/239.77.0.20:5146
广东移动_标,http://113.109.55.170:6328/rtp/239.77.0.20:5146
广东经济科教,http://113.109.55.170:6328/rtp/239.77.0.85:5146
广东经济科教,http://113.109.55.170:6328/rtp/239.77.0.167:5146
广东经济科教_标,http://113.109.55.170:6328/rtp/239.77.0.8:5146
广东综艺(4k),http://113.109.55.170:6328/rtp/239.77.0.244:5146
广东综艺(4k),http://113.109.55.170:6328/rtp/239.77.0.245:5146
广东综艺4K,http://113.109.55.170:6328/udp/239.77.0.246:5146
广东综艺宽色域(4k),http://113.109.55.170:6328/rtp/239.77.0.246:5146
广东综艺宽色域AVS2(4k),http://113.109.55.170:6328/rtp/239.77.0.252:5146
广场舞-IPTV,http://113.109.55.170:6328/rtp/239.77.1.164:5146
岭南戏曲,http://113.109.55.170:6328/udp/239.77.0.16:5146
广东体育,http://113.109.55.170:6328/rtp/239.77.0.112:5146
广东体育_标,http://113.109.55.170:6328/rtp/239.77.0.6:5146
广东体育_标,http://113.109.55.170:6328/rtp/239.77.1.97:5146
广东体育超清,http://113.109.55.170:6328/udp/239.77.0.168:5146
广东公共高清,http://113.109.55.170:6328/udp/239.77.0.225:5146
广东南方购物_标,http://113.109.55.170:6328/rtp/239.77.0.19:5146
广东南方购物_标,http://113.109.55.170:6328/rtp/239.77.0.22:5146
东莞新闻综合,http://113.109.55.170:6328/rtp/239.253.43.104:5146
东莞新闻综合HD,http://113.109.55.170:6328/udp/239.253.43.104:5146
东莞生活资讯,http://113.109.55.170:6328/rtp/239.253.43.105:5146
东莞生活资讯HD,http://113.109.55.170:6328/udp/239.253.43.105:5146
云浮文旅,http://113.109.55.170:6328/rtp/239.77.0.254:5146
云浮文旅HD,http://113.109.55.170:6328/udp/239.77.0.254:5146
云浮综合,http://113.109.55.170:6328/rtp/239.77.0.253:5146
云浮综合HD,http://113.109.55.170:6328/udp/239.77.0.253:5146
中山公共,http://113.109.55.170:6328/rtp/239.253.43.63:5146
中山公共HD,http://113.109.55.170:6328/udp/239.253.43.63:5146
中山教育,http://113.109.55.170:6328/rtp/239.253.43.64:5146
中山综合,http://113.109.55.170:6328/rtp/239.253.43.62:5146
中山综合HD,http://113.109.55.170:6328/udp/239.253.43.62:5146
九频同播频道_标,http://113.109.55.170:6328/rtp/239.0.10.115:5115
韶关新闻综合,http://113.109.55.170:6328/rtp/239.77.0.117:5146
韶关新闻综合HD,http://113.109.55.170:6328/udp/239.77.0.117:5146
韶关绿色生活,http://113.109.55.170:6328/rtp/239.77.0.119:5146
韶关绿色生活HD,http://113.109.55.170:6328/udp/239.77.0.119:5146
顺德,http://113.109.55.170:6328/rtp/239.253.43.55:5146
佛山公共,http://113.109.55.170:6328/rtp/239.253.43.53:5146
佛山公共HD,http://113.109.55.170:6328/udp/239.253.43.53:5146
佛山南海HD,http://113.109.55.170:6328/udp/239.253.43.54:5146
佛山影视,http://113.109.55.170:6328/rtp/239.253.43.56:5146
佛山影视HD,http://113.109.55.170:6328/udp/239.253.43.56:5146
佛山综合,http://113.109.55.170:6328/rtp/239.253.43.57:5146
佛山综合HD,http://113.109.55.170:6328/udp/239.253.43.57:5146
佛山顺德HD,http://113.109.55.170:6328/udp/239.253.43.55:5146
肇庆生活服务,http://113.109.55.170:6328/rtp/239.253.43.4:5146
肇庆生活服务,http://113.109.55.170:6328/rtp/239.253.43.2:5146
肇庆生活高清,http://113.109.55.170:6328/udp/239.253.43.2:5146
肇庆综合,http://113.109.55.170:6328/rtp/239.253.43.3:5146
肇庆综合高清,http://113.109.55.170:6328/udp/239.253.43.1:5146
茂名公共高清,http://113.109.55.170:6328/udp/239.77.0.207:5146
茂名文化生活,http://113.109.55.170:6328/rtp/239.77.0.207:5146
茂名综合,http://113.109.55.170:6328/rtp/239.77.0.206:5146
茂名综合高清,http://113.109.55.170:6328/udp/239.77.0.206:5146
珠海-1,http://113.109.55.170:6328/rtp/239.77.0.155:5146
珠海-1HD,http://113.109.55.170:6328/udp/239.77.0.155:5146
珠海-2,http://113.109.55.170:6328/rtp/239.77.0.154:5146
珠海-2HD,http://113.109.55.170:6328/udp/239.77.0.154:5146
南国都市4K,http://113.109.55.170:6328/udp/239.253.43.99:5146
南海,http://113.109.55.170:6328/rtp/239.253.43.54:5146
广州南国都市4K,http://113.109.55.170:6328/rtp/239.253.43.99:5146
广州影视,http://113.109.55.170:6328/rtp/239.253.43.73:5146
广州影视HD,http://113.109.55.170:6328/udp/239.253.43.73:5146
广州影视_标,http://113.109.55.170:6328/rtp/239.253.43.68:5146
广州教育1小学一年级_标,http://113.109.55.170:6328/rtp/239.253.43.76:5146
广州教育2小学二年级_标,http://113.109.55.170:6328/rtp/239.253.43.77:5146
广州教育3小学三年级_标,http://113.109.55.170:6328/rtp/239.253.43.78:5146
广州教育4小学四年级_标,http://113.109.55.170:6328/rtp/239.253.43.79:5146
广州教育5小学五年级_标,http://113.109.55.170:6328/rtp/239.253.43.80:5146
广州教育6小学六年级_标,http://113.109.55.170:6328/rtp/239.253.43.81:5146
广州教育7初一_标,http://113.109.55.170:6328/rtp/239.253.43.89:5146
广州教育8初二_标,http://113.109.55.170:6328/rtp/239.253.43.90:5146
广州教育9初三_标,http://113.109.55.170:6328/rtp/239.253.43.91:5146
广州教育10高一_标,http://113.109.55.170:6328/rtp/239.253.43.92:5146
广州教育11高二_标,http://113.109.55.170:6328/rtp/239.253.43.93:5146
广州新闻,http://113.109.55.170:6328/rtp/239.253.43.72:5146
广州新闻HD,http://113.109.55.170:6328/udp/239.253.43.72:5146
广州新闻_标,http://113.109.55.170:6328/rtp/239.253.43.67:5146
广州法治,http://113.109.55.170:6328/rtp/239.253.43.74:5146
广州法治HD,http://113.109.55.170:6328/udp/239.253.43.74:5146
广州法治_标,http://113.109.55.170:6328/rtp/239.253.43.69:5146
广州竞赛HD,http://113.109.55.170:6328/udp/239.253.43.75:5146
广州综合,http://113.109.55.170:6328/rtp/239.253.43.71:5146
广州综合HD,http://113.109.55.170:6328/udp/239.253.43.71:5146
广州综合_标,http://113.109.55.170:6328/rtp/239.253.43.66:5146
徐闻综合,http://113.109.55.170:6328/rtp/239.253.43.112:5146
惠州-1,http://113.109.55.170:6328/rtp/239.77.1.232:5146
惠州-1_标,http://113.109.55.170:6328/rtp/239.77.1.154:5146
惠州-2,http://113.109.55.170:6328/rtp/239.77.1.233:5146
惠州-2_标,http://113.109.55.170:6328/rtp/239.77.1.173:5146
惠州TV-1高清,http://113.109.55.170:6328/udp/239.77.1.232:5146
惠州TV-2高清,http://113.109.55.170:6328/udp/239.77.1.233:5146
揭阳公共,http://113.109.55.170:6328/rtp/239.77.0.251:5146
揭阳公共高清,http://113.109.55.170:6328/udp/239.77.0.251:5146
揭阳综合,http://113.109.55.170:6328/rtp/239.77.0.229:5146
揭阳综合高清,http://113.109.55.170:6328/udp/239.77.0.229:5146
收藏,http://113.109.55.170:6328/rtp/239.77.1.106:5146
收视指南_标,http://113.109.55.170:6328/rtp/239.77.0.111:5146
文物宝库_标,http://113.109.55.170:6328/rtp/239.77.1.120:5146
新动漫_标,http://113.109.55.170:6328/rtp/239.77.1.136:5146
汕头文旅体育,http://113.109.55.170:6328/rtp/239.253.43.47:5146
汕头文旅体育,http://113.109.55.170:6328/rtp/239.77.1.132:5146
汕头文旅体育高清,http://113.109.55.170:6328/udp/239.77.1.132:5146
汕头新闻综合,http://113.109.55.170:6328/rtp/239.77.1.130:5146
汕头经济生活,http://113.109.55.170:6328/rtp/239.253.43.46:5146
汕头经济生活,http://113.109.55.170:6328/rtp/239.77.1.131:5146
汕头经济生活高清,http://113.109.55.170:6328/udp/239.253.43.46:5146
汕头综合,http://113.109.55.170:6328/rtp/239.253.43.45:5146
汕头综合高清,http://113.109.55.170:6328/udp/239.77.1.130:5146
汕尾文化生活,http://113.109.55.170:6328/rtp/239.77.0.187:5146
汕尾文化生活高清,http://113.109.55.170:6328/udp/239.77.0.187:5146
汕尾新闻综合,http://113.109.55.170:6328/rtp/239.77.0.25:5146
汕尾新闻综合HD,http://113.109.55.170:6328/udp/239.77.0.25:5146
湛江公共,http://113.109.55.170:6328/rtp/239.77.0.140:5146
湛江新闻综合HD,http://113.109.55.170:6328/udp/239.77.0.140:5146
湛江综合,http://113.109.55.170:6328/rtp/239.77.0.141:5146
潮州民生,http://113.109.55.170:6328/rtp/239.253.43.75:5146
潮州民生HD,http://113.109.55.170:6328/udp/239.253.43.75:5146
潮州综合,http://113.109.55.170:6328/rtp/239.253.43.70:5146
潮州综合HD,http://113.109.55.170:6328/udp/239.253.43.70:5146
清远公共HD,http://113.109.55.170:6328/udp/239.253.43.34:5146
清远文旅生活,http://113.109.55.170:6328/rtp/239.253.43.34:5146
清远新闻综合,http://113.109.55.170:6328/rtp/239.253.43.33:5146
清远新闻综合HD,http://113.109.55.170:6328/udp/239.253.43.33:5146
江门侨乡生活,http://113.109.55.170:6328/rtp/239.77.0.202:5146
江门侨乡生活HD,http://113.109.55.170:6328/udp/239.77.0.202:5146
江门教育,http://113.109.55.170:6328/rtp/239.77.0.203:5146
江门综合,http://113.109.55.170:6328/rtp/239.77.0.201:5146
江门综合HD,http://113.109.55.170:6328/udp/239.77.0.201:5146
汽摩_标,http://113.109.55.170:6328/rtp/239.77.0.209:5146
汽摩_标,http://113.109.55.170:6328/rtp/239.77.1.205:5146
河源公共,http://113.109.55.170:6328/rtp/239.253.43.214:5146
河源公共高清,http://113.109.55.170:6328/udp/239.253.43.214:5146
河源新闻综合高清,http://113.109.55.170:6328/udp/239.253.43.213:5146
河源综合,http://113.109.55.170:6328/rtp/239.253.43.213:5146
深圳频道,#genre#
深圳东部,http://113.109.55.170:6328/rtp/239.77.1.224:5146
深圳众创TV,http://113.109.55.170:6328/rtp/239.77.1.247:5146
深圳众创TVHD,http://113.109.55.170:6328/udp/239.77.1.247:5146
深圳众创TV_标,http://113.109.55.170:6328/rtp/239.0.1.210:5110
深圳体育,http://113.109.55.170:6328/rtp/239.77.1.140:5146
深圳体育,http://113.109.55.170:6328/rtp/239.77.1.128:5146
深圳体育健康,http://113.109.55.170:6328/rtp/239.77.0.168:5146
深圳体育健康_标,http://113.109.55.170:6328/rtp/239.77.1.8:5146
深圳公共,http://113.109.55.170:6328/rtp/239.77.1.178:5146
深圳公共,http://113.109.55.170:6328/rtp/239.77.1.126:5146
深圳公共_标,http://113.109.55.170:6328/rtp/239.77.1.9:5146
深圳公共频道HD,http://113.109.55.170:6328/udp/239.77.1.178:5146
深圳卫视,http://113.109.55.170:6328/rtp/239.77.0.92:5146
深圳卫视,http://113.109.55.170:6328/rtp/239.77.1.3:5146
深圳卫视,http://113.109.55.170:6328/rtp/239.77.0.130:5146
深圳卫视,http://113.109.55.170:6328/rtp/239.77.1.148:5146
深圳卫视_标,http://113.109.55.170:6328/rtp/239.77.0.55:5146
深圳卫视_标,http://113.109.55.170:6328/rtp/239.77.1.21:5146
深圳卫视超清,http://113.109.55.170:6328/udp/239.77.0.130:5146
深圳娱乐,http://113.109.55.170:6328/rtp/239.77.1.243:5146
深圳娱乐_标,http://113.109.55.170:6328/rtp/239.77.1.36:5146
深圳娱乐频道HD,http://113.109.55.170:6328/udp/239.77.1.243:5146
深圳宜和购物_标,http://113.109.55.170:6328/rtp/239.77.1.39:5146
深圳宝安,http://113.109.55.170:6328/rtp/239.77.1.67:5146
深圳宝安_标,http://113.109.55.170:6328/rtp/239.77.1.206:5146
深圳宝安频道HD,http://113.109.55.170:6328/udp/239.77.1.67:5146
深圳少儿,http://113.109.55.170:6328/rtp/239.77.1.244:5146
深圳少儿_标,http://113.109.55.170:6328/rtp/239.77.1.38:5146
深圳少儿频道HD,http://113.109.55.170:6328/udp/239.77.1.244:5146
深圳电视剧,http://113.109.55.170:6328/rtp/239.77.1.177:5146
深圳电视剧,http://113.109.55.170:6328/rtp/239.77.1.125:5146
深圳电视剧_标,http://113.109.55.170:6328/rtp/239.77.1.7:5146
深圳电视剧频道HD,http://113.109.55.170:6328/udp/239.77.1.177:5146
深圳移动电视,http://113.109.55.170:6328/rtp/239.77.1.175:5146
深圳移动电视,http://113.109.55.170:6328/udp/239.77.1.175:5146
深圳财*生活,http://113.109.55.170:6328/rtp/239.77.1.242:5146
深圳财*生活_标,http://113.109.55.170:6328/rtp/239.77.1.22:5146
深圳都市,http://113.109.55.170:6328/rtp/239.77.1.176:5146
深圳都市,http://113.109.55.170:6328/rtp/239.77.1.124:5146
深圳都市_标,http://113.109.55.170:6328/rtp/239.77.1.34:5146
深圳都市频道HD,http://113.109.55.170:6328/udp/239.77.1.176:5146
深圳龙岗,http://113.109.55.170:6328/rtp/239.77.1.223:5146
深圳龙岗频道HD,http://113.109.55.170:6328/udp/239.77.1.223:5146
深视宜和购物,http://113.109.55.170:6328/rtp/239.77.1.87:5146
爱系列频道,#genre#
爱体育,http://113.109.55.170:6328/rtp/239.77.0.176:5146
爱体育,http://113.109.55.170:6328/rtp/239.77.1.116:5146
爱体育_标,http://113.109.55.170:6328/rtp/239.77.0.108:5146
爱体育_标,http://113.109.55.170:6328/rtp/239.77.1.77:5146
爱大剧,http://113.109.55.170:6328/udp/239.77.0.105:5146
爱大剧_标,http://113.109.55.170:6328/rtp/239.77.0.105:5146
爱大剧_标,http://113.109.55.170:6328/rtp/239.77.1.82:5146
爱电影,http://113.109.55.170:6328/udp/239.77.0.103:5146
爱电影,http://113.109.55.170:6328/udp/239.77.1.138:5146
爱电影_标,http://113.109.55.170:6328/rtp/239.77.0.103:5146
爱电影_标,http://113.109.55.170:6328/rtp/239.77.1.138:5146
爱综艺_标,http://113.109.55.170:6328/rtp/239.77.0.107:5146
爱综艺_标,http://113.109.55.170:6328/rtp/239.77.1.78:5146
车载DJ,#genre#
火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
DJ映山红,https://vd2.bdstatic.com/mda-phrgixzs35y1fp54/1080p/cae_h264/1693167086118495410/mda-phrgixzs35y1fp54.mp4
DJ舞曲,https://vd2.bdstatic.com/mda-ncp5ggtppe1c0gw0/720p/h264_delogo/1648094099072851708/mda-ncp5ggtppe1c0gw0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-b75fb95e3bd44e8af5cc964483db1b1a&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=12262793352915624883&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=2303&split=1993062&dt=0&nt=0&kpdl=1&h265_m=-1&klogid=0000000000000000&kapid=1&psp=1&psk=8&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none#https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
7 DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=1028&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
