🏆欧洲杯赛事🏆,#genre#
CCTV12,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv12a&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV12,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv12b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV12,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv12c&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV13,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/cctv.php?id=13a&token=beeb9861O452O1dO7558Oe497db1459813752e84b761c53a17a733bbbcaff17d
CCTV13,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/cctv.php?id=13b&token=beeb9861O452O1dO7558Oe497db1459813752e84b761c53a17a733bbbcaff17d
CCTV13,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/cctv.php?id=13c&token=beeb9861O452O1dO7558Oe497db1459813752e84b761c53a17a733bbbcaff17d
CCTV13,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/cctv.php?id=13d&token=beeb9861O452O1dO7558Oe497db1459813752e84b761c53a17a733bbbcaff17d
CCTV13,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/cctv.php?id=13e&token=beeb9861O452O1dO7558Oe497db1459813752e84b761c53a17a733bbbcaff17d
CCTV14,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv14a&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV14,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv14b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV14,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv14c&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV15,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv15a&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV15,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv15b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV15,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv15c&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV16,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv16a&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV16,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv16b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV16,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv16c&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV17,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv17a&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV17,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv17b&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84
CCTV17,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ys.php?id=cctv17c&token=29OdfaO3c77ad5fO9777d6c85264655c85O1ccc56238c51d6746a5bb4caebc84


CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV1,http://39.134.66.66/PLTV/88888888/224/3221225816/index.m3u8
CCTV2,http://39.134.66.66/PLTV/88888888/224/3221225599/index.m3u8
CCTV3,http://39.134.66.66/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://39.134.66.66/PLTV/88888888/224/3221225797/index.m3u8
CCTV5,http://39.134.66.66/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.66.66/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.66.66/PLTV/88888888/224/3221225795/index.m3u8
CCTV9,http://39.134.66.66/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV11,http://39.134.66.66/PLTV/88888888/224/3221225517/index.m3u8
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://39.134.66.66/PLTV/88888888/224/3221225812/index.m3u8
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV15,http://39.134.66.66/PLTV/88888888/224/3221225513/index.m3u8
CCTV17,http://39.134.66.66/PLTV/88888888/224/3221225708/index.m3u8

CCTV1,http://111.230.30.193/php/lyd.php?id=6559
CCTV2,http://111.230.30.193/php/lyd.php?id=6540
CCTV3,http://111.230.30.193/php/lyd.php?id=6021
CCTV4,http://111.230.30.193/php/lyd.php?id=6428
CCTV5,http://111.230.30.193/php/lyd.php?id=6469
CCTV5+,http://111.230.30.193/php/lyd.php?id=5603
CCTV6,http://111.230.30.193/php/lyd.php?id=6010
CCTV7,http://111.230.30.193/php/lyd.php?id=5733
CCTV8,http://111.230.30.193/php/lyd.php?id=6008
CCTV9,http://111.230.30.193/php/lyd.php?id=5734
CCTV10,http://111.230.30.193/php/lyd.php?id=6473
CCTV11,http://111.230.30.193/php/lyd.php?id=6565
CCTV12,http://111.230.30.193/php/lyd.php?id=6568
CCTV13,http://111.230.30.193/php/lyd.php?id=6571
CCTV14,http://111.230.30.193/php/lyd.php?id=6591
CCTV15,http://111.230.30.193/php/lyd.php?id=6476
CCTV16,http://111.230.30.193/php/lyd.php?id=6100
CCTV17,http://111.230.30.193/php/lyd.php?id=5765

湖南卫视,http://148.135.93.213:81/live.php?id=湖南卫视
北京卫视,http://148.135.93.213:81/live.php?id=北京卫视
江苏卫视,http://148.135.93.213:81/live.php?id=江苏卫视
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视
吉林卫视,http://148.135.93.213:81/live.php?id=吉林卫视
四川卫视,http://148.135.93.213:81/live.php?id=四川卫视
天津卫视,http://148.135.93.213:81/live.php?id=天津卫视
安徽卫视,http://148.135.93.213:81/live.php?id=安徽卫视
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视
山西卫视,http://148.135.93.213:81/live.php?id=山西卫视
广东卫视,http://148.135.93.213:81/live.php?id=广东卫视
江西卫视,http://148.135.93.213:81/live.php?id=江西卫视
东南卫视,http://148.135.93.213:81/live.php?id=东南卫视
河北卫视,http://148.135.93.213:81/live.php?id=河北卫视
河南卫视,http://148.135.93.213:81/live.php?id=河南卫视
深圳卫视,http://148.135.93.213:81/live.php?id=深圳卫视
湖北卫视,http://148.135.93.213:81/live.php?id=湖北卫视
甘肃卫视,http://148.135.93.213:81/live.php?id=甘肃卫视
贵州卫视,http://148.135.93.213:81/live.php?id=贵州卫视
辽宁卫视,http://148.135.93.213:81/live.php?id=辽宁卫视
重庆卫视,http://148.135.93.213:81/live.php?id=重庆卫视
黑龙江卫视,http://148.135.93.213:81/live.php?id=黑龙江卫视
海南卫视,http://148.135.93.213:81/live.php?id=海南卫视
大湾区卫视,http://148.135.93.213:81/live.php?id=大湾区卫视
西藏卫视,http://148.135.93.213:81/live.php?id=西藏卫视
陕西卫视,http://148.135.93.213:81/live.php?id=陕西卫视
凤凰资讯,http://113.64.145.195:8081/hls/36/index.m3u8
凤凰中文,http://113.64.145.195:8081/hls/37/index.m3u8
凤凰香港,http://113.64.145.195:8081/hls/38/index.m3u8
重温经典,http://148.135.93.213:81/live.php?id=重温经典

湖南卫视,https://jrys.haycker.eu.org:4443/play/37?token=98604b785a0063d80a49f93b25b5cb40
浙江卫视,https://jrys.haycker.eu.org:4443/play/38?token=98604b785a0063d80a49f93b25b5cb40
江苏卫视,https://jrys.haycker.eu.org:4443/play/39?token=98604b785a0063d80a49f93b25b5cb40
深圳卫视,https://jrys.haycker.eu.org:4443/play/40?token=98604b785a0063d80a49f93b25b5cb40
湖北卫视,https://jrys.haycker.eu.org:4443/play/41?token=98604b785a0063d80a49f93b25b5cb40
广西卫视,https://jrys.haycker.eu.org:4443/play/42?token=98604b785a0063d80a49f93b25b5cb40
东南卫视,https://jrys.haycker.eu.org:4443/play/43?token=98604b785a0063d80a49f93b25b5cb40
江西卫视,https://jrys.haycker.eu.org:4443/play/44?token=98604b785a0063d80a49f93b25b5cb40
北京卫视,https://jrys.haycker.eu.org:4443/play/45?token=98604b785a0063d80a49f93b25b5cb40
东方卫视,https://jrys.haycker.eu.org:4443/play/46?token=98604b785a0063d80a49f93b25b5cb40
辽宁卫视,https://jrys.haycker.eu.org:4443/play/47?token=98604b785a0063d80a49f93b25b5cb40
重庆卫视,https://jrys.haycker.eu.org:4443/play/48?token=98604b785a0063d80a49f93b25b5cb40
天津卫视,https://jrys.haycker.eu.org:4443/play/49?token=98604b785a0063d80a49f93b25b5cb40
安徽卫视,https://jrys.haycker.eu.org:4443/play/50?token=98604b785a0063d80a49f93b25b5cb40
贵州卫视,https://jrys.haycker.eu.org:4443/play/51?token=98604b785a0063d80a49f93b25b5cb40
四川卫视,https://jrys.haycker.eu.org:4443/play/52?token=98604b785a0063d80a49f93b25b5cb40
山东卫视,https://jrys.haycker.eu.org:4443/play/53?token=98604b785a0063d80a49f93b25b5cb40
吉林卫视,https://jrys.haycker.eu.org:4443/play/54?token=98604b785a0063d80a49f93b25b5cb40
黑龙江卫视,https://jrys.haycker.eu.org:4443/play/55?token=98604b785a0063d80a49f93b25b5cb40
河北卫视,https://jrys.haycker.eu.org:4443/play/56?token=98604b785a0063d80a49f93b25b5cb40
河南卫视,https://jrys.haycker.eu.org:4443/play/57?token=98604b785a0063d80a49f93b25b5cb40
内蒙古卫视,https://jrys.haycker.eu.org:4443/play/58?token=98604b785a0063d80a49f93b25b5cb40
宁夏卫视,https://jrys.haycker.eu.org:4443/play/59?token=98604b785a0063d80a49f93b25b5cb40
甘肃卫视,https://jrys.haycker.eu.org:4443/play/60?token=98604b785a0063d80a49f93b25b5cb40
海南卫视,https://jrys.haycker.eu.org:4443/play/61?token=98604b785a0063d80a49f93b25b5cb40
新疆卫视,https://jrys.haycker.eu.org:4443/play/62?token=98604b785a0063d80a49f93b25b5cb40
西藏卫视,https://jrys.haycker.eu.org:4443/play/63?token=98604b785a0063d80a49f93b25b5cb40
广东卫视,https://jrys.haycker.eu.org:4443/play/64?token=98604b785a0063d80a49f93b25b5cb40
大湾区卫视,https://jrys.haycker.eu.org:4443/play/65?token=98604b785a0063d80a49f93b25b5cb40
五星体育,https://jrys.haycker.eu.org:4443/play/36?token=98604b785a0063d80a49f93b25b5cb40

北京卫视,http://cdn.jdshipin.com:8880/ysp.php?id=bjws
湖南卫视,http://cdn.jdshipin.com:8880/ysp.php?id=fnws
东方卫视,http://cdn.jdshipin.com:8880/ysp.php?id=dfws
浙江卫视,http://cdn.jdshipin.com:8880/ysp.php?id=zjws
广东卫视,http://cdn.jdshipin.com:8880/ysp.php?id=gdws
江苏卫视,http://cdn.jdshipin.com:8880/ysp.php?id=jsws
深圳卫视,http://cdn.jdshipin.com:8880/ysp.php?id=szws
黑龙江卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hljws
辽宁卫视,http://cdn.jdshipin.com:8880/ysp.php?id=lnws
安微卫视,http://cdn.jdshipin.com:8880/ysp.php?id=ahws
重庆卫视,http://cdn.jdshipin.com:8880/ysp.php?id=cqws
东南卫视,http://cdn.jdshipin.com:8880/ysp.php?id=dnws
广西卫视,http://cdn.jdshipin.com:8880/ysp.php?id=gxws
貴州卫视,http://cdn.jdshipin.com:8880/ysp.php?id=gzws
河北卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hbws
河南卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hnws
湖北卫视,http://cdn.jdshipin.com:8880/ysp.php?id=fbws
江西卫视,http://cdn.jdshipin.com:8880/ysp.php?id=jxws
山東卫视,http://cdn.jdshipin.com:8880/ysp.php?id=sdws
四川卫视,http://cdn.jdshipin.com:8880/ysp.php?id=scws
天津卫视,http://cdn.jdshipin.com:8880/ysp.php?id=tjws
新疆卫视,http://cdn.jdshipin.com:8880/ysp.php?id=xjws
海南卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hinws

湖南卫视,http://ygbh.live/migu.php?id=hunws
江苏卫视,http://ygbh.live/migu.php?id=jsws
东方卫视,http://ygbh.live/migu.php?id=dfws
重庆卫视,http://ygbh.live/migu.php?id=cqws
吉林卫视,http://ygbh.live/migu.php?id=jlws
辽宁卫视,http://ygbh.live/migu.php?id=lnws
内蒙古卫视,http://ygbh.live/migu.php?id=nmws
宁夏卫视,http://ygbh.live/migu.php?id=nxws
甘肃卫视,http://ygbh.live/migu.php?id=gsws
青海卫视,http://ygbh.live/migu.php?id=qhws
陕西卫视,http://ygbh.live/migu.php?id=sxws
山东卫视,http://ygbh.live/migu.php?id=sdws
河南卫视,http://ygbh.live/migu.php?id=hnws
湖北卫视,http://ygbh.live/migu.php?id=hubws
江西卫视,http://ygbh.live/migu.php?id=jxws
东南卫视,http://ygbh.live/migu.php?id=dnws
海峡卫视,http://ygbh.live/migu.php?id=hxws
广东卫视,http://ygbh.live/migu.php?id=gdws
大湾区卫视,http://ygbh.live/migu.php?id=dwqws
广西卫视,http://ygbh.live/migu.php?id=gxws
云南卫视,http://ygbh.live/migu.php?id=ynws
贵州卫视,http://ygbh.live/migu.php?id=gzws
新疆卫视,http://ygbh.live/migu.php?id=xjws
西藏卫视,http://ygbh.live/migu.php?id=xzws
海南卫视,http://ygbh.live/migu.php?id=hinws

北京卫视,http://123.6.102.32:11789/850.php?id=beijinghd.m3u8
东方卫视,http://123.6.102.32:11789/850.php?id=shanghaihd.m3u8
天津卫视,http://123.6.102.32:11789/850.php?id=tianjinhd.m3u8
重庆卫视,http://123.6.102.32:11789/850.php?id=chongqinghd.m3u8
黑龙江卫视,http://123.6.102.32:11789/850.php?id=heilongjianghd.m3u8
吉林卫视,http://123.6.102.32:11789/850.php?id=jilinhd.m3u8
辽宁卫视,http://123.6.102.32:11789/850.php?id=liaoninghd.m3u8
湖南卫视,http://123.6.102.32:11789/850.php?id=hunanhd.m3u8
江苏卫视,http://123.6.102.32:11789/850.php?id=jiangsuhd.m3u8
浙江卫视,http://123.6.102.32:11789/850.php?id=zhejianghd.m3u8
东南卫视,http://123.6.102.32:11789/850.php?id=dongnanhd.m3u8
广东卫视,http://123.6.102.32:11789/850.php?id=guangdonghd.m3u8
深圳卫视,http://123.6.102.32:11789/850.php?id=shenzhenhd.m3u8
江西卫视,http://123.6.102.32:11789/850.php?id=jiangxihd.m3u8
广西卫视,http://123.6.102.32:11789/850.php?id=guangxihd.m3u8
贵州卫视,http://123.6.102.32:11789/850.php?id=guizhouhd.m3u8
四川卫视,http://123.6.102.32:11789/850.php?id=sichuanhd.m3u8
河南卫视,http://123.6.102.32:11789/850.php?id=henanhd.m3u8
内蒙古卫视,http://123.6.102.32:11789/850.php?id=neimengkusd.m3u8
安徽卫视,http://123.6.102.32:11789/850.php?id=anhuisd.m3u8
湖北卫视,http://123.6.102.32:11789/850.php?id=hubeisd.m3u8
宁夏卫视,http://123.6.102.32:11789/850.php?id=ningxia.m3u8
青海卫视,http://123.6.102.32:11789/850.php?id=qinghaisd.m3u8
河北卫视,http://123.6.102.32:11789/850.php?id=hebeisd.m3u8
山西卫视,http://123.6.102.32:11789/850.php?id=shanxisd.m3u8
云南卫视,http://123.6.102.32:11789/850.php?id=yunnansd.m3u8
新疆卫视,http://123.6.102.32:11789/850.php?id=xinjiangsd.m3u8
兵团卫视,http://123.6.102.32:11789/850.php?id=bingtuansd.m3u8
西藏卫视,http://123.6.102.32:11789/850.php?id=xizangsd.m3u8
海南卫视,http://123.6.102.32:11789/850.php?id=hainansd.m3u8
三沙卫视,http://123.6.102.32:11789/850.php?id=sanshasd.m3u8


湖南卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=hunan1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
湖南卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=hunan2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
湖南卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=hunan3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
东方卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=dongfang1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
东方卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=dongfang2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
东方卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=dongfang3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
江苏卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=jiangshu1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
江苏卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=jiangshu2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
江苏卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=jiangshu3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
浙江卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=zhejiang1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
浙江卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=zhejiang2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
浙江卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=zhejiang3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
北京卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=beijing1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
北京卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=beijing2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
北京卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=beijing3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
山东卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=shandong1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
山东卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=shandong2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
山东卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=shandong3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
广东卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=guangdong1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
广东卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=guangdong2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
广东卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=guangdong3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
深圳卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=shenzhen1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
深圳卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=shenzhen2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
深圳卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=shenzhen3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f
