//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//

🇨🇳直播中国,#genre#
都江堰大熊猫24小时,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
都江堰大熊猫B,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao12_2/index.m3u8
都江堰大熊猫D,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao14_2/index.m3u8
都江堰大熊猫E,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao15_2/index.m3u8
都江堰大熊猫F,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao16_2/index.m3u8
都江堰大熊猫G,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao20_2/index.m3u8
成都大熊猫幼年园B,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao04_2/index.m3u8
成都大熊猫母子园B,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao08_2/index.m3u8
都江堰大熊猫C,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao13_2/index.m3u8
成都大熊猫成年园B,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao02_2/index.m3u8
成都大熊猫幼儿园B,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao06_2/index.m3u8
成都大熊猫一号别墅A,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao09_2/index.m3u8
都江堰大熊猫24小时,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/ipanda1000_2/index.m3u8
成都大熊猫母子园A,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao07_2/index.m3u8
成都大熊猫一号别墅B,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao10_2/index.m3u8
湖南张家界天门山天空步道,https://mlivewbndtxy.liveplay.myqcloud.com/mlivewbnd/mlive_djy03_2/index.m3u8
陕西榆林神木市大柳塔镇,https://mlivewbndbd.a.bdydns.com/mlivewbnd/mlive_sls02_2/index.m3u8
成都大熊猫24小时,https://gcwbcdbd.a.bdydns.com/gcwbcd/cdrmipanda_1/index.m3u8
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
黄花城水长城02,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8





🥇奥运频道,#genre#
巴黎奥运开幕式,https://res.cctvnews.cctv.com/video/3005/record/cctv/merge12/126662925810848154051013005/aa9f232ba4be4c49921baae0c27194dd-4.m3u8
TVB奥运开幕式,https://c1.rrcdnbf3.com/video/2024niandi33jiebaliaoyunhuikaimushi/HD/index.m3u8
CCTV-16奥林匹克,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024083703.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024083703.m3u8?key=txiptv&playlive=1&authid=0#p3p://108.181.20.159:30168/632350a5000deee324e2a2bc22a37dd9#p3p://108.181.32.169:37861/642610a2000b33ebee0a7d6c26c160b2#P2p://generationnexxxt.com:19806/3bb4c4f6ec8d45db81ede1415820dba0
CCTV-5+体育赛事,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078003.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078003.m3u8?key=txiptv&playlive=1&authid=0#p3p://108.181.20.159:30168/6323522b0000ad5c24e892c57ad041c7#p3p://108.181.32.169:37861/64260cbc00081417edfb42307c984dd4#P2p://generationnexxxt.com:19806/7ed1624a62004620bfecc83fe0b70935
CCTV-5奥运体育,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078403.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078403.m3u8?key=txiptv&playlive=1&authid=0#p3p://108.181.20.159:30168/62c2e10a000954acac332b30611a0e9d#p3p://108.181.32.169:37861/64260cb0000afd53edfb140f10811127#P2p://generationnexxxt.com:19806/38c87f18f93c440594b45fd7de89a768
CCTV-5奥运体育,http://tptv1.mobaibox.com/alcdnbacksourceflag_223.110.243.201:80/PLTV/4/224/3221228502/1.m3u8?accountinfo=9FI0YN4im9p9mqwUg8r4dw9Tq1%2FnkxhN31zsoFvGmxK48ClNCZpKa2J%2BvetU%2F9Cq3W3fUGrFDTXLZAK5xxW0l3Zw7QRRv6j9Nm7GCr2bPoypyIyq7Yd%2B%2FoThl3shrqDLRiUhXTPxHRgMyznyXBGqvQ%3D%3D%3A20240724145949%2C66a0a665056c0%2C112.25.7.219%2C20240724145949%2CG_CCTV-5-AVS-4K264%2C31901BE5D5B4C7C9B2132CA5C38E3623%2C%2C0%2C1%2C-1%2C%2C2%2C%2C-1%2C-3%2C2%2CEND&GuardEncType=2
CCTV-4K超高清,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024081303.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024081303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8K超高清,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2020603421.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2020603421.m3u8?key=txiptv&playlive=1&authid=0



实时奥运金牌榜,http://159.75.85.63:35455/douyin/855933386558
巴黎奥运开幕式,https://res.cctvnews.cctv.com/video/3005/record/cctv/merge12/126662925810848154051013005/aa9f232ba4be4c49921baae0c27194dd-4.m3u8
TVB奥运开幕式,https://c1.rrcdnbf3.com/video/2024niandi33jiebaliaoyunhuikaimushi/HD/index.m3u8
CCTV-奥林匹克,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024083703.m3u8#p3p://108.181.32.169:41217/642610a2000b33ebee0a7d6c26c160b2#p3p://108.181.20.159:31364/632350a5000deee324e2a2bc22a37dd9#P2p://generationnexxxt.com:19806/3bb4c4f6ec8d45db81ede1415820dba0
CCTV-体育赛事,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078003.m3u8#p3p://108.181.20.159:31364/6323522b0000ad5c24e892c57ad041c7#p3p://108.181.32.169:41217/64260cbc00081417edfb42307c984dd4#P2p://generationnexxxt.com:19806/7ed1624a62004620bfecc83fe0b70935
CCTV-奥运体育,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078403.m3u8#p3p://108.181.20.159:31364/62c2e10a000954acac332b30611a0e9d#p3p://108.181.32.169:41217/64260cb0000afd53edfb140f10811127#P2p://generationnexxxt.com:19806/38c87f18f93c440594b45fd7de89a768
CCTV-4K超高清,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024081303.m3u8
CCTV-8K超高清,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2020603421.m3u8

V6奥运CCTV5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
V6奥运CCTV5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
V6奥运CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
V6奥运CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
V6奥运CCTV16,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
V6奥运CCTV16,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8



📡央视频道[V4],#genre#
CCTV-1,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078203.m3u8
CCTV-2,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024075403.m3u8
CCTV-3,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024068503.m3u8
CCTV-4,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078303.m3u8
CCTV-5,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078403.m3u8
CCTV5+,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078003.m3u8
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV-7,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024072003.m3u8
CCTV-8,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078503.m3u8
CCTV-9,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078603.m3u8
CCTV-10,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078703.m3u8
CCTV-11,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078803.m3u8
CCTV-12,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078903.m3u8
CCTV-13,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024079003.m3u8
CCTV-14,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024079103.m3u8
CCTV-15,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024079203.m3u8
CCTV-16,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024079303.m3u8
CCTV-17,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024079503.m3u8
CCTV-4k,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024081303.m3u8
CCTV-8k,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2020603421.m3u8
CCTV-16-4K,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024083703.m3u8




CCTV-1,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv1
CCTV-1,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv1
CCTV-2,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv2
CCTV-3,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv3
CCTV-4,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv4
CCTV-5,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv5
CCTV5+,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv5p
CCTV-6,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv6
CCTV-7,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv7
CCTV-8,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv8
CCTV-9,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv9
CCTV-10,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv10
CCTV-11,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv11
CCTV-12,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv12
CCTV-13,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv13
CCTV-14,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv14
CCTV-15,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv15
CCTV-16,http://www.erbao1981.top:8188/udp/239.76.246.98:1234
CCTV-17,http://www.erbao1981.top:8188/udp/239.76.245.239:1234


CCTV-1,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078203.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078203.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024075403.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024075403.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024068503.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024068503.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078303.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078403.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078403.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078003.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078003.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8?key=txiptv&playlive=1&authid=0#http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022574303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024072003.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024072003.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078503.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078503.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078603.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078603.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078703.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078703.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078803.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078803.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024078903.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078903.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024079003.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079003.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024079103.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079103.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024079203.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079203.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024079303.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024079503.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079503.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4K,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024081303.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024081303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8K,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2020603421.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2020603421.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024172003.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172003.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024172103.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172103.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024171803.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171803.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024171903.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171903.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024171703.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171703.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024163303.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024163303.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2012514203.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2012514203.m3u8?key=txiptv&playlive=1&authid=0
高尔网球,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024166203.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024166203.m3u8?key=txiptv&playlive=1&authid=0
央视台球,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024172403.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172403.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024172503.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172503.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024172203.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172203.m3u8?key=txiptv&playlive=1&authid=0
文化精品,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024172303.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172303.m3u8?key=txiptv&playlive=1&authid=0
卫生健康,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2024165203.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024165203.m3u8?key=txiptv&playlive=1&authid=0
CGT英语,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022575003.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575003.m3u8?key=txiptv&playlive=1&authid=0 
CGT纪录,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022574703.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574703.m3u8?key=txiptv&playlive=1&authid=0 
CGT西语,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022571703.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022571703.m3u8?key=txiptv&playlive=1&authid=0 
CGT法语,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022574903.m3u8?key=txiptv&playlive=1&authid=0#,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574903.m3u8?key=txiptv&playlive=1&authid=0 
CGT阿语,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022574603.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574603.m3u8?key=txiptv&playlive=1&authid=0 
CGT俄语,http://bkbktlivecloud-cdn.ysp.cctv.cn/sx/2022574803.m3u8?key=txiptv&playlive=1&authid=0#http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574803.m3u8?key=txiptv&playlive=1&authid=0 
中国教育,http://mobilelive-ds.ysp.cctv.cn/ysp/2022823801.m3u8?key=txiptv&playlive=1&authid=0 


CCTV-1,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078203.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024075403.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024068503.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078403.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078003.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024072003.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078503.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078603.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078703.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078803.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078903.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079003.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079103.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079203.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079303.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024079503.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4K,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024081302.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8K,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2020603421.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172003.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172103.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171803.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171903.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171703.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024163303.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2012514203.m3u8?key=txiptv&playlive=1&authid=0
高尔网球,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024166203.m3u8?key=txiptv&playlive=1&authid=0
央视台球,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172403.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172503.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024172203.m3u8?key=txiptv&playlive=1&authid=0
卫生健康,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024165201.m3u8?key=txiptv&playlive=1&authid=0
CGT英语,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575001.m3u8?key=txiptv&playlive=1&authid=0 
CGT纪录,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574703.m3u8?key=txiptv&playlive=1&authid=0 
CGT西语,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022571703.m3u8?key=txiptv&playlive=1&authid=0 
CGT法语,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574903.m3u8?key=txiptv&playlive=1&authid=0 
CGT阿语,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574603.m3u8?key=txiptv&playlive=1&authid=0 
CGT俄语,http://120.233.188.118/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574803.m3u8?key=txiptv&playlive=1&authid=0 
中国教育,http://mobilelive-ds.ysp.cctv.cn/ysp/2022823801.m3u8?key=txiptv&playlive=1&authid=0 



CCTV1,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv1hd265/57/20191230/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CCTV2,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv2hd265/55/20200407/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
