客都梅州,#genre#
CCTV-4K,http://live.aishang.ctlcdn.com/00000110240396_1/playlist.m3u8?CONTENTID=00000110240396_1&AUTHINFO=NndTKHnX4CyAoLimv3hYT7o4J7WqoPo9G8GKJ3sjxkZmmjBKsBPDMJZQZhaAFRZHXaSdwYK%2BdePzag2MGUw%2FdE8ZRItRJMEe3Qlo0xingHfC5P65AzH9x6LH%2FaqViAAOZ5Ti53Jkdog%2BQEIiSMiQqnSM9D%2FTuZbrVNcqM1nFFl4Hk9eudhCxs9%2B5oPzg5LX1UgEOTwyVsGv%2FeDHNZKo8hQ%3D%3D&USERTOKEN=4SUOKKQiU7ybUcZquXxMOd1mXqvzB13R&areano=230300&clientid=1498871301277261
CCTV-4K,http://111.67.193.2:88/283733/ysp.php?id=cctv4k
CETV-中国教育1,http://219.140.56.34:3333/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-中国教育2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV-中国教育2,http://111.225.114.78:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-中国教育2,http://111.225.114.78:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-中国教育2,http://111.225.114.93:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-中国教育3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV-中国教育4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CETV-中国教育4,http://121.19.134.189:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-中国教育4,http://111.225.114.78:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-中国教育4,http://111.225.114.93:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-兵器科技,http://1.70.35.109:8083/udp/239.1.1.97:8097
CCTV-兵器科技,http://171.117.201.14:8083/rtp/226.0.2.223:9696
CCTV-兵器科技,http://dl.lck.xyz:4000/udp/239.253.43.18:5146
CCTV-兵器科技,http://ssrs2004.win:8888/udp/239.110.205.95:7896
CCTV-兵器科技,http://171.117.201.14:8082/rtp/226.0.2.223:9696
CCTV-兵器科技,http://171.117.72.199:8084/rtp/226.0.2.223:9696
CCTV-兵器科技,http://ssrs2004.win:8888/udp/239.111.205.74:5140
CCTV-兵器科技,http://113.24.136.66:8082/udp/239.1.1.97:8097
CCTV-兵器科技,http://dl.lck.xyz:4000/udp/239.253.43.9:5146
CCTV-兵器科技,http://home.sylaigym.top:8887/rtp/239.69.1.79:10114
CCTV-怀旧剧场,http://cd.sy012.com:4000/rtp/232.0.0.204:9226
CCTV-怀旧剧场,http://istore4.qnas.net:8889/udp/226.0.2.224:9704
CCTV-怀旧剧场,http://ssrs2004.win:8888/udp/239.110.205.88:7924
CCTV-怀旧剧场,http://60.220.167.133:8082/rtp/226.0.2.224:9704
CCTV-怀旧剧场,http://171.117.201.14:8084/rtp/226.0.2.224:9704
CCTV-怀旧剧场,http://dl.lck.xyz:4000/udp/239.253.43.5:5146
CCTV-怀旧剧场,http://171.117.201.14:8083/rtp/226.0.2.224:9704
CCTV-怀旧剧场,http://113.24.136.66:8084/udp/239.1.1.95:8095
CCTV-怀旧剧场,http://dl.lck.xyz:4000/udp/239.253.43.25:5146
CCTV-怀旧剧场,http://ssrs2004.win:8888/udp/239.111.205.67:5140
CCTV-第一剧场,http://171.117.201.14:8085/rtp/226.0.2.221:9680
CCTV-第一剧场,http://113.24.136.66:8084/udp/239.1.1.94:8094
CCTV-第一剧场,http://dl.lck.xyz:4000/udp/239.253.43.15:5146
CCTV-第一剧场,http://home.sylaigym.top:8887/rtp/239.69.1.74:10084
CCTV-第一剧场,http://60.220.167.133:8082/rtp/226.0.2.221:9680
CCTV-第一剧场,http://171.117.72.199:8084/rtp/226.0.2.221:9680
CCTV-第一剧场,http://1.70.35.109:8083/udp/239.1.1.94:8094
CCTV-第一剧场,http://1.70.35.109:8085/udp/239.1.1.94:8094
CCTV-第一剧场,http://ssrs2004.win:8888/udp/239.111.205.65:5140
CCTV-第一剧场,http://istore4.qnas.net:8889/udp/226.0.2.221:9680
CCTV-风云剧场,http://171.117.201.14:8084/rtp/226.0.2.227:9728
CCTV-风云剧场,http://171.117.201.14:8082/rtp/226.0.2.227:9728
CCTV-风云剧场,http://171.117.201.14:8083/rtp/226.0.2.227:9728
CCTV-风云剧场,http://dl.lck.xyz:4000/udp/239.253.43.16:5146
CCTV-风云剧场,http://1.70.35.109:8084/udp/239.1.1.93:8093
CCTV-风云剧场,http://istore4.qnas.net:8889/udp/226.0.2.227:9728
CCTV-风云剧场,http://ssrs2004.win:8888/udp/239.111.205.66:5140
CCTV-风云剧场,http://cd.sy012.com:4000/rtp/232.0.0.52:8610
CCTV-风云剧场,http://1.70.35.109:8085/udp/239.1.1.93:8093
CCTV-风云剧场,http://113.24.136.66:8084/udp/239.1.1.93:8093
CCTV-风云足球,http://ssrs2004.win:8888/udp/239.110.205.89:7920
CCTV-风云足球,http://gd.ikhs.cn:8880/rtp/239.69.1.81:10126
CCTV-风云足球,http://istore4.qnas.net:8889/udp/226.0.2.225:9712
CCTV-风云足球,http://60.220.167.133:8082/rtp/226.0.2.225:9712
CCTV-风云足球,http://171.117.72.199:8084/rtp/226.0.2.225:9712
CCTV-风云足球,http://home.sylaigym.top:8887/rtp/239.69.1.81:10126
CCTV-风云足球,http://171.117.201.14:8085/rtp/226.0.2.225:9712
CCTV-风云足球,http://1.70.35.109:8083/udp/239.1.1.101:8101
CCTV-风云足球,http://1.70.35.109:8084/udp/239.1.1.101:8101
CCTV-风云足球,http://dl.lck.xyz:4000/udp/239.253.43.14:5146
CCTV-风云音乐,http://113.24.136.66:8082/udp/239.1.1.96:8096
CCTV-风云音乐,http://171.117.201.14:8083/rtp/226.0.2.220:9672
CCTV-风云音乐,http://60.220.167.133:8082/rtp/226.0.2.220:9672
CCTV-风云音乐,http://gmxw.7766.org:808/hls/99/index.m3u8
CCTV-风云音乐,http://ssrs2004.win:8888/udp/239.111.205.69:5140
CCTV-风云音乐,http://istore4.qnas.net:8889/udp/226.0.2.220:9672
CCTV-风云音乐,http://dl.lck.xyz:4000/udp/239.253.43.6:5146
CCTV-风云音乐,http://171.117.201.14:8084/rtp/226.0.2.220:9672
CCTV-风云音乐,http://dl.lck.xyz:4000/udp/239.253.43.29:5146
CCTV-风云音乐,http://171.117.201.14:8085/rtp/226.0.2.220:9672
CCTV-央视台球,http://www.191919.xyz:8888/udp/238.1.79.59:4608$安徽电信组播
CCTV-央视台球,http://rt4.orangevip.top:8999/rtp/232.0.0.60:1234
CCTV-央视台球,http://gzly.softether.net:6005/udp/239.252.219.80:5140
CCTV-央视台球,http://118.254.203.236:8888/rtp/239.76.254.58:9000
CCTV-央视台球,http://nas.tuyuannet.cn:8800/udp/239.37.0.163:5540
CCTV-央视台球,http://www.yao87.com:4022/udp/239.76.254.58:9000
CCTV-央视台球,http://ddns.cyruslee.top:8888/udp/239.253.43.21:5146
CCTV-央视台球,http://ddns.cyruslee.top:8888/udp/239.253.43.11:5146
CCTV-央视台球,https://live.goodiptv.club/api/cqyx.php?id=ystqHD
CCTV-风云足球,http://gzly.softether.net:6005/udp/239.252.219.96:5140
CCTV-风云足球,http://www.191919.xyz:8888/udp/238.1.79.57:4592$安徽电信组播
CCTV-风云足球,http://www.yao87.com:4022/udp/239.76.254.52:9000
CCTV-风云足球,http://ddns.cyruslee.top:8888/udp/239.253.43.20:5146
CCTV-风云足球,http://118.254.203.236:8888/rtp/239.76.254.52:9000
CCTV-风云足球,http://nas.tuyuannet.cn:8800/udp/239.37.0.80:5540
CCTV-风云足球,http://ddns.cyruslee.top:8888/udp/239.253.43.14:5146
CCTV-兵器科技,http://111.67.193.2:88/283733/ysp.php?id=bqkj
CCTV-第一剧场,http://111.67.193.2:88/283733/ysp.php?id=dyjc
CCTV-怀旧剧场,http://111.67.193.2:88/283733/ysp.php?id=hjjc
CCTV-风云剧场,http://111.67.193.2:88/283733/ysp.php?id=fyjc
CCTV-风云音乐,http://111.67.193.2:88/283733/ysp.php?id=fyyy
CCTV-风云足球,http://111.67.193.2:88/283733/ysp.php?id=fyzq
CCTV-电视指南,http://111.67.193.2:88/283733/ysp.php?id=dszn
CCTV-女性时尚,http://111.67.193.2:88/283733/ysp.php?id=nxss
CCTV-文化精品,http://111.67.193.2:88/283733/ysp.php?id=whjp
CCTV-世界地理,http://111.67.193.2:88/283733/ysp.php?id=sjdl
CCTV-央视台球,http://111.67.193.2:88/283733/ysp.php?id=ystq
CCTV-卫生健康,http://111.67.193.2:88/283733/ysp.php?id=wsjk
CCTV-中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
CCTV-电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
CCTV-风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
CCTV-风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
CCTV-风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
CCTV-央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
CCTV-第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
CCTV-女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
CCTV-怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
CCTV-兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
CCTV-高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
CCTV-文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
CCTV-兵器科技,http://8.218.49.207:9999/ysp.php?id=bqkj
CCTV-兵器科技,https://live.goodiptv.club/api/cqyx.php?id=bqkjHD
CCTV-第一剧场,http://8.218.49.207:9999/ysp.php?id=dyjc
CCTV-第一剧场,https://live.goodiptv.club/api/cqyx.php?id=diyijuchangHD
CCTV-怀旧剧场,http://8.218.49.207:9999/ysp.php?id=hjjc
CCTV-怀旧剧场,https://live.goodiptv.club/api/cqyx.php?id=hjjcHD
CCTV-风云剧场,http://8.218.49.207:9999/ysp.php?id=fyjc
CCTV-风云剧场,https://live.goodiptv.club/api/cqyx.php?id=fyjcHD
CCTV-风云音乐,http://8.218.49.207:9999/ysp.php?id=fyyy
CCTV-风云音乐,https://live.goodiptv.club/api/cqyx.php?id=fyyyHD
CCTV-风云足球,http://8.218.49.207:9999/ysp.php?id=fyzq
CCTV-风云足球,https://live.goodiptv.club/api/cqyx.php?id=fyzqHD
CCTV-电视指南,http://8.218.49.207:9999/ysp.php?id=dszn
CCTV-女性时尚,http://8.218.49.207:9999/ysp.php?id=nxss
CCTV-文化精品,http://8.218.49.207:9999/ysp.php?id=whjp
CCTV-世界地理,http://8.218.49.207:9999/ysp.php?id=sjdl
CCTV-高尔夫网球,http://8.218.49.207:9999/ysp.php?id=gefwq
CCTV-高尔夫网球,https://live.goodiptv.club/api/cqyx.php?id=golfHD
CCTV-央视台球,http://8.218.49.207:9999/ysp.php?id=ystq
CCTV-卫生健康,http://8.218.49.207:9999/ysp.php?id=wsjk
CCTV-发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8?blog.ntnas.top
CCTV-老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8?blog.ntnas.top
CCTV-老故事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8?
CCTV-书画频道,http://211.103.180.178:8234/live_hls/hdmi.m3u8
CCTV-第一剧场,http://111.225.114.68:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-风云剧场,http://111.225.114.68:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-怀旧剧场,http://111.225.114.68:808/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-风云音乐,http://111.225.114.68:808/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-风云足球,http://111.225.114.68:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN阿拉伯语,http://125.92.110.56:4022/udp/239.253.43.200:5146
CGTN俄语,http://125.92.110.56:4022/udp/239.253.43.201:5146
CGTN法语,http://125.92.110.56:4022/udp/239.77.0.228:5146
CGTN西班牙语,http://125.92.110.56:4022/udp/239.77.0.221:5146
CGTN英语,http://125.92.110.56:4022/udp/239.77.0.199:5146



卫视频道,#genre#



凤凰中文,http://103.95.24.37:880/fhws.m3u8
凤凰中文,http://113.64.145.91:8081/hls/37/index.m3u8
凤凰中文,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰中文,http://43.141.130.51/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://tvbox.netsite.cc/proxy/1650326537/1650326537.m3u8
凤凰资讯,http://103.95.24.37:880/fhzx.m3u8
凤凰资讯,http://113.64.145.91:8081/hls/36/index.m3u8
凤凰资讯,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8
凤凰资讯,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
凤凰香港,http://43.141.130.51/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,http://103.95.24.37:880/fhxgt.m3u8
凤凰中文,http://tvbox.mohuajz.eu.org/tv/netsite.php?id=26
凤凰中文,http://tvbox.mohuajz.eu.org/tv/netsite.php?id=27
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰香港,http://grandprix2023.asuscomm.com:8892/bysid/85
凤凰中文,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://183.204.13.13/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文,http://tvbox.mohuajz.eu.org/tv/hnsqyx.php?id=61
凤凰资讯,http://tvbox.mohuajz.eu.org/tv/hnsqyx.php?id=62
凤凰资讯,http://tvbox.netsite.cc/proxy/1650326537/1650326537.m3u8
凤凰中文,http://php.jdshipin.com:8880/jydx.php?id=37
凤凰资讯,http://php.jdshipin.com:8880/jydx.php?id=36
凤凰资讯,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
凤凰中文,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://113.64.145.220:8081/hls/36/index.m3u8
凤凰中文,http://113.64.145.220:8081/hls/37/index.m3u8
凤凰香港,http://113.64.145.220:8081/hls/38/index.m3u8
凤凰资讯,http://146.56.153.245:20121/bysid/257
凤凰中文,http://146.56.153.245:20121/bysid/258
凤凰香港,http://146.56.153.245:20121/bysid/259
凤凰资讯,http://us1.qqvr.online:9000/live.m3u8?c=26
凤凰中文,http://211.72.65.236:8577/.m3u8
凤凰中文,http://211.72.65.236:8576/.m3u8
凤凰中文,http://tvbox.mohuajz.eu.org/tv/hnsqyx.php?id=61
凤凰资讯,http://tvbox.mohuajz.eu.org/tv/hnsqyx.php?id=62
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
大湾区卫视,http://cdn.u55u.cn/migu.php?id=dwqws
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226336/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226430/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226501/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226307/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226430/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225610/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226495/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226501/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226477/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225625/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226457/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225619/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226546/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226254/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226342/index.m3u8
